;"Generated by FINAN XBRL Taxonomy Viewer v4.1.5"
;"Taxonomy: BT11(FrcRptKredietPrognosePeriodiekMiddelgrootGrootFunctioneel2016)"

"Sort";"ID";"Level";"Label en";"Label nl";"Label de";"Label fr";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Documentation de";"Documentation fr";"Ddef.Guidance en";"Ddef.Guidance nl";"Ddef.Guidance de";"Ddef.Guidance fr";"References"
1437;"venj-bw2-i:ReservesOther";3;"      Other reserves";"      Overige reserves";"      Sonstige Rücklagen";"      Autres réserves";"";"ReservesOther";"venj-bw2-i";"ReservesOther";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReservesOther";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Credit";0;0;"";"Het totaal aan reserves die niet onder de andere categorieën reserves vallen en waarvoor geen verplichting bestaat op grond van de wet of de statuten om deze aan te houden.";"";"";"";"";"";"";"Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 3|Article: 16a, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 373, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1, Subparagraph: f|Article: 396, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 221|Chapter: 610, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: 630, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 202|Chapter: 630, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 207|Chapter: 640, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 314|Chapter: 650, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 315|Chapter: 240, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 234|Chapter: B8, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 118|Chapter: B8, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 103|Chapter: D3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 304|Chapter: D3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 305"
1438;"frc-abstr:FinancialAssetsBreakdownBanksTitle";1;"Financial assets, breakdown [title]";"Financiële vaste activa, uitsplitsing [titel]";"Financiële vaste activa, uitsplitsing [titel]";"Financiële vaste activa, uitsplitsing [titel]";"";"FinancialAssetsBreakdownBanksTitle";"frc-abstr";"FinancialAssetsBreakdownBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#FinancialAssetsBreakdownBanksTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
1439;"venj-bw2-i:FinancialAssets";2;"   Total of financial assets";"   Totaal van financiële vaste activa";"   Gesamtwert der finanziellen Vermögenswerte";"   Total des actifs financiers";"http://www.xbrl.org/2003/role/totalLabel";"FinancialAssets";"venj-bw2-i";"FinancialAssets";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#FinancialAssets";"xbrli:item";4;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De kapitaalbelangen in en vorderingen op aan de rechtspersoon verbonden maatschappijen en andere waardepapieren, financiële instrumenten en vorderingen, die naar economische maatstaven waardeerbaar zijn, overdraagbaar of verhandelbaar zijn, aan de bedrijfsactiviteiten van de rechtspersoon ter beschikking staan en waarover de rechtspersoon risico loopt en die bestemd zijn om langer dan een jaar dienstbaar te zijn aan de bedrijfsactiviteiten van de rechtspersoon.";"";"";"";"";"";"";"Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 364, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 2|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Article: 368, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1, Subparagraph: a|Article: 368, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 1, Subparagraph: e|Article: 396, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 3|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: 650, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 655, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 660, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 301|Chapter: 660, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 512|Chapter: B3, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving voor kleine rechtspersonen, Paragraph: 101"
1440;"venj-bw2-i:InvestmentsInParticipatingInterestsInGroupCompanies";3;"      Investments in participating interests in group companies";"      Deelnemingen in groepsmaatschappijen";"      Investitionen in Beteiligungen in Konzerngesellschaften";"      Investissements dans des intérêts de participation dans des sociétés apparentées";"";"InvestmentsInParticipatingInterestsInGroupCompanies";"venj-bw2-i";"InvestmentsInParticipatingInterestsInGroupCompanies";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#InvestmentsInParticipatingInterestsInGroupCompanies";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De kapitaalbelangen in andere rechtspersonen met wie de rechtspersoon, alleen of samen met zijn dochtermaatschappij(en), ten behoeve van de eigen bedrijfsactiviteiten langer dan een jaar verbonden is. Deelnemingen zijn ook de vennootschappen zonder rechtspersoonlijkheid voor wie de rechtspersoon, alleen of samen met zijn dochtermaatschappij(en), aansprakelijk vennoot is of anderszins vennoot is om ten behoeve van de eigen bedrijfsactiviteiten met die vennootschappen langer dan een jaar verbonden te zijn. De rechtspersoon heeft, alleen of samen met zijn dochtermaatschappij(en), invloed van betekenis op het beleid, organisatorische verbondenheid en een gemeenschappelijke of centrale leiding met deze rechtspersonen en vennootschappen.";"";"";"";"";"";"";"Article: 4, IssueDate: 2015-01-01, Name: Besluit jaarrekening banken|Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 3|Article: 16a, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: a|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Article: 430, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 229|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 221"
1441;"venj-bw2-i:ReceivablesGroupCompaniesNoncurrent";3;"      Receivables from group companies (non-current)";"      Vorderingen op groepsmaatschappijen (langlopend)";"      Forderungen gegenüber Konzerngesellschaften (langfristig)";"      Créances à recevoir de sociétés apparentés (non-courantes)";"";"ReceivablesGroupCompaniesNoncurrent";"venj-bw2-i";"ReceivablesGroupCompaniesNoncurrent";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesGroupCompaniesNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De nog te ontvangen bedragen van rechtspersonen en vennootschappen in wie de rechtspersoon, alleen of samen met zijn dochtermaatschappij(en), een kapitaalbelang heeft of voor wie hij aansprakelijk vennoot of anderszins vennoot is en op wie invloed van betekenis op het beleid wordt uitgeoefend, met wie organisatorisch verbondenheid is en met wie een gemeenschappelijke of centrale leiding gedeeld wordt. De belangen in de rechtspersonen en vennootschappen worden aangehouden om ten behoeve van de eigen bedrijfsactiviteiten met die rechtspersonen en vennootschappen langer dan een jaar verbonden te zijn. De vorderingen zijn binnen een termijn van langer dan een jaar na balansdatum opeisbaar.";"";"";"";"";"";"";"Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 24b, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: c|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 302|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 303|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201"
1442;"venj-bw2-i:ReceivablesOtherRelatedPartiesNoncurrent";3;"      Receivables from other related parties (non-current)";"      Vorderingen op overige verbonden maatschappijen (langlopend)";"      Forderungen gegenüber anderen bezogenen Parteien (langfristig)";"      Créances à recevoir d'autres parties liées (non-courantes)";"";"ReceivablesOtherRelatedPartiesNoncurrent";"venj-bw2-i";"ReceivablesOtherRelatedPartiesNoncurrent";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesOtherRelatedPartiesNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"Nog te ontvangen bedragen van rechtspersonen of vennootschappen, waarin de rechtspersoon een kapitaalbelang heeft, waarin invloed van betekenis op het beleid wordt uitgeoefend, met het doel ten dienste van de eigen werkzaamheid met die rechtspersoon langer dan een jaar verbonden te zijn. De vorderingen zijn binnen een termijn van langer dan een jaar na balansdatum opeisbaar.";"";"";"";"";"";"";"Article: 361, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 4|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 302|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 303|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 313|Chapter: 660, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 302"
1443;"venj-bw2-i:InvestmentsInParticipatingInterestsOther";3;"      Other investments in participating interests";"      Overige deelnemingen";"      Sonstige Investitionen in Beteiligungen";"      Autres investissements dans des intérêts de participation";"";"InvestmentsInParticipatingInterestsOther";"venj-bw2-i";"InvestmentsInParticipatingInterestsOther";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#InvestmentsInParticipatingInterestsOther";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De kapitaalbelangen in andere rechtspersonen met wie de rechtspersoon, alleen of samen met zijn dochtermaatschappij(en), ten behoeve van de eigen bedrijfsactiviteiten langer dan een jaar verbonden is. Deelnemingen zijn ook de vennootschappen zonder rechtspersoonlijkheid voor wie de rechtspersoon, alleen of samen met zijn dochtermaatschappij(en), aansprakelijk vennoot is of anderszins vennoot is om ten behoeve van de eigen bedrijfsactiviteiten met die vennootschappen langer dan een jaar verbonden te zijn. De belangen zijn niet in een andere categorie in te delen.";"";"";"";"";"";"";"Article: 4, IssueDate: 2015-01-01, Name: Besluit jaarrekening banken|Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 3|Article: 16a, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 16b, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 2|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: b|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Article: 430, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201|Chapter: 600, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 108|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 106|Chapter: 605, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 221"
1444;"venj-bw2-i:ReceivablesShareholdersParticipatingInterestsNoncurrent";3;"      Receivables from shareholders and participating interests (non-current)";"      Vorderingen op participanten en op maatschappijen waarin wordt deelgenomen (langlopend)";"      Forderungen gegenüber Aktionären und Beteiligungen (langfristig)";"      Créances à recevoir d'actionnaires et d'intérêts de participation (non-courantes)";"";"ReceivablesShareholdersParticipatingInterestsNoncurrent";"venj-bw2-i";"ReceivablesShareholdersParticipatingInterestsNoncurrent";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesShareholdersParticipatingInterestsNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"Deze post bestaat uit: - De nog te ontvangen bedragen van rechtspersonen en vennootschappen waarin de rechtspersoon, alleen of samen met een of meer van haar dochtermaatschappijen, een kapitaalbelang heeft respectievelijk vennoot is, om ten behoeve van de eigen bedrijfsactiviteiten met die rechtspersonen en vennootschappen langer dan een jaar verbonden te zijn. - De nog te ontvangen bedragen van andere rechtspersonen en vennootschappen die een kapitaalbelang hebben in de rechtspersoon. De vorderingen zijn in een termijn van langer dan een jaar na balansdatum opeisbaar.";"";"";"";"";"";"";"Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: d|Article: 397, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: 5|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 305|Chapter: 315, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 201"
1445;"venj-bw2-i:SecuritiesOtherNoncurrent";3;"      Other securities (non-current)";"      Overige effecten (langlopend)";"      Sonstige Wertpapiere (langfristig)";"      Autres valeurs boursières (non-courantes)";"";"SecuritiesOtherNoncurrent";"venj-bw2-i";"SecuritiesOtherNoncurrent";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#SecuritiesOtherNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De verhandelbare waardepapieren die binnen een termijn van langer dan een jaar na balansdatum opeisbaar zijn.";"";"";"";"";"";"";"Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: e|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 303"
1446;"venj-bw2-i:ReceivablesOtherNoncurrent";3;"      Other receivables (non-current)";"      Overige vorderingen (langlopend)";"      Sonstige Forderungen (langfristig)";"      Autres créances à recevoir (non-courantes)";"";"ReceivablesOtherNoncurrent";"venj-bw2-i";"ReceivablesOtherNoncurrent";"http://www.nltaxonomie.nl/nt11/venj/20161214/dictionary/venj-bw2-data#ReceivablesOtherNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De nog te ontvangen bedragen van derden die binnen een termijn van langer dan een jaar na balansdatum opeisbaar zijn, en die niet in een andere categorie zijn in te delen.";"";"";"";"";"";"";"Article: 8, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 1, IssueDate: 2015-01-01, Name: Besluit modellen jaarrekening, Paragraph: 1|Article: 367, IssueDate: 2016-01-01, Name: Burgerlijk wetboek boek 2, Paragraph: f|Chapter: 214, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 603|Chapter: 222, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 304"
1447;"rj-i:DeferredTaxAssetsNoncurrent";3;"      Deferred tax assets (non-current)";"      Latente belastingvorderingen (langlopend)";"      Latente belastingvorderingen (langlopend)";"      Latente belastingvorderingen (langlopend)";"";"DeferredTaxAssetsNoncurrent";"rj-i";"DeferredTaxAssetsNoncurrent";"http://www.nltaxonomie.nl/nt11/rj/20161214/dictionary/rj-data#DeferredTaxAssetsNoncurrent";"xbrli:item";2;0;;"0";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Instant";"Debit";0;0;"";"De toekomstige vordering die is ontstaan als gevolg van een tijdelijke verschil tussen de fiscale behandeling van een bedrijfsactiviteit en de verwerking in de bedrijfseconomische jaarrekening. Deze vordering zal later dan één jaar na balansdatum verrekenbaar zijn.";"";"";"";"";"";"";"Chapter: 272, IssueDate: 2016-01-01, Name: Richtlijnen voor de jaarverslaggeving, Paragraph: 602"
1448;"frc-abstr:IntangibleAssetsBanksTitle";1;"Intangible assets";"Immateriële vaste activa";"Immateriële vaste activa";"Immateriële vaste activa";"";"IntangibleAssetsBanksTitle";"frc-abstr";"IntangibleAssetsBanksTitle";"https://www.sbrbanken.nl/bt11/frc/20161209/presentation/frc-abstracts#IntangibleAssetsBanksTitle";"sbr:presentationItem";2;0;;"0";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";"";"";"";"";""
