;"Generated by FINAN XBRL Taxonomy Viewer v4.4.1"
;"Taxonomy: BT20163(BankRptKredietMicroFunctioneel2015)"

"Sort";"ID";"Level";"Label en";"Label nl";"PreferredLabelRole";"ElementName";"NamespaceAlias";"FinanVarName";"Url";"SubstitutionGroup";"UseCount";"IsTuple";"IsTupleKey";"IsInThisTuple";"TupleDepth";"TupleInstanceOrder";"MinTupleInstances";"MaxTupleInstances";"ElementType";"ShortElementType";"BaseType";"DataType (FMT4)";"InputRequired";"Pattern";"Enumeration";"FractionDigits";"TotalDigits";"Length";"MinLength";"MaxLength";"MinInclusive";"MaxInclusive";"MinExclusive";"MaxExclusive";"PeriodType";"Balance";"Abstract";"Nillable";"Documentation en";"Documentation nl";"Ddef.Guidance en";"Ddef.Guidance nl";"References"
435;"bank-agro-abstracts:AllocatedCostsTitle";3;"      Allocated costs title";"      Toegerekende kosten";"";"AllocatedCostsTitle";"bank-agro-abstracts";"AllocatedCostsTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#AllocatedCostsTitle";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
436;"bank-agro:FodderCosts";4;"         Fodder costs";"         Voerkosten";"";"FodderCosts";"bank-agro";"FodderCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#FodderCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";"";"De kosten voor het voer van vee voor krachtvoer, ruwvoer, bijproducten en ander voer.";""
437;"bank-agro:HealthcareCosts";4;"         Healthcare costs";"         Gezondheidszorgkosten";"";"HealthcareCosts";"bank-agro";"HealthcareCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#HealthcareCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de medische verzorging van het vee.";"";"De kosten voor de medische verzorging van het vee.";""
438;"bank-agro:BreedingCosts";4;"         Breeding costs";"         K.I./Fokkerijkosten";"";"BreedingCosts";"bank-agro";"BreedingCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#BreedingCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";"";"De kosten voor kunstmatige inseminatie (K.I.) en andere fokkosten.";""
439;"bank-agro:CultivationCosts";4;"         Cultivation costs";"         Teeltkosten";"";"CultivationCosts";"bank-agro";"CultivationCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#CultivationCosts";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";"";"De kosten voor gewasbeschermingsmiddelen, meststoffen en zaad-, plant-, pootgoed en overige teeltkosten.";""
440;"bank-agro:LitterCosts";4;"         Litter costs";"         Strooiselkosten";"";"LitterCosts";"bank-agro";"LitterCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#LitterCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor het aanschaffen van strooisel.";"";"De kosten voor het aanschaffen van strooisel.";""
441;"bank-agro:EnergyCosts";4;"         Energy costs";"         Energiekosten";"";"EnergyCosts";"bank-agro";"EnergyCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#EnergyCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";"";"De kosten van energie (gas en electra) en water, verbruikt voor de aandrijving van een krachtbron, voor verlichting en/of voor verwarming.";""
442;"bank-agro:LivestockCostsOther";4;"         Livestock costs other";"         Overige veekosten";"";"LivestockCostsOther";"bank-agro";"LivestockCostsOther";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#LivestockCostsOther";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";"";"Overige veekosten, die direct zijn te relateren aan het houden van vee.";""
443;"bank-agro-abstracts:NotAllocatedCostsTitle";3;"      Not allocated costs title";"      Niet-toegerekende kosten";"";"NotAllocatedCostsTitle";"bank-agro-abstracts";"NotAllocatedCostsTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#NotAllocatedCostsTitle";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
444;"bank-agro:ManureDisposalCosts";4;"         Manure disposal costs";"         Mestafzetkosten";"";"ManureDisposalCosts";"bank-agro";"ManureDisposalCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ManureDisposalCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de afzet van mest.";"";"Mestafzetkosten zijn toegerekende kosten, maar in de gehanteerde definitie van het saldo worden ze niet meegenomen.";""
445;"bank-agro:ProductionRightsLeaseCosts";4;"         Production rights lease costs";"         Leasekosten productierechten";"";"ProductionRightsLeaseCosts";"bank-agro";"ProductionRightsLeaseCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ProductionRightsLeaseCosts";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten.";"";"De kosten voor de lease van productierechten. Productierechten zijn varkens-en pluimveerechten. (N.B. leasekosten van machines etc. vallen hier niet onder).";""
446;"bank-agro-abstracts:PigFarmTitle";2;"   Pig farm title";"   Specificatie varkenshouderij";"";"PigFarmTitle";"bank-agro-abstracts";"PigFarmTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#PigFarmTitle";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
447;"bank-agro:AverageNumberPresentSows";3;"      Average number present sows";"      Gemiddeld aantal aanwezige zeugen";"";"AverageNumberPresentSows";"bank-agro";"AverageNumberPresentSows";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentSows";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige zeugen gedurende de rapportageperiode.";"";"Het gemiddeld aantal aanwezige zeugen gedurende de rapportageperiode.";""
448;"bank-agro:AverageNumberPresentSowsContracted";4;"         Which are contracted";"         Waarvan op voergeld";"http://www.xbrl.org/2003/role/terseLabel";"AverageNumberPresentSowsContracted";"bank-agro";"AverageNumberPresentSowsContracted";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentSowsContracted";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal zeugen, dat op voergeld gehouden wordt in stallen van derden, gedurende de rapportageperiode.";"";"Het gemiddeld aantal zeugen, dat op voergeld gehouden wordt in stallen van derden, gedurende de rapportageperiode.";""
449;"bank-agro:AverageNumberPresentPorkers";3;"      Average number present porkers";"      Gemiddeld aantal aanwezige vleesvarkens";"";"AverageNumberPresentPorkers";"bank-agro";"AverageNumberPresentPorkers";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentPorkers";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige vleesvarkens gedurende de rapportageperiode.";"";"Het gemiddeld aantal aanwezige vleesvarkens gedurende de rapportageperiode.";""
450;"bank-agro:AverageNumberPresentPorkersContracted";4;"         Which are contracted";"         Waarvan op voergeld";"http://www.xbrl.org/2003/role/terseLabel";"AverageNumberPresentPorkersContracted";"bank-agro";"AverageNumberPresentPorkersContracted";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentPorkersContracted";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal vleesvarkens dat op voergeld gehouden wordt in stallen van derden, gedurende de rapportageperiode.";"";"Het gemiddeld aantal vleesvarkens dat op voergeld gehouden wordt in stallen van derden, gedurende de rapportageperiode.";""
451;"bank-agro-abstracts:CattleFarmTitle";2;"   Cattle farm title";"   Specificatie melkveehouderij";"";"CattleFarmTitle";"bank-agro-abstracts";"CattleFarmTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#CattleFarmTitle";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
452;"bank-agro:RequirementsDerogation";3;"      Requirements derogation Y/N";"      Voldaan aan voorwaarden derogatie J/N";"";"RequirementsDerogation";"bank-agro";"RequirementsDerogation";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#RequirementsDerogation";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:booleanItemType";"boolean";"xbrli:booleanItemType";"Boolean";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Agrarische ondernemers hebben een gebruiksnorm voor dierlijke mest van 170 kg stikstof per hectare per jaar. Onder bepaalde voorwaarden mag u hiervan afwijken (derogatie). Dit element betreft de uitkomst van de beoordeling of aan deze voorwaarden wordt voldaan.";"";"Agrarische ondernemers hebben een gebruiksnorm voor dierlijke mest van 170 kg stikstof per hectare per jaar. Onder bepaalde voorwaarden mag u hiervan afwijken (derogatie). Dit gegeven betreft de uitkomst van de beoordeling of aan deze voorwaarden wordt voldaan: Ja als inderdaad is voldaan.";""
453;"bank-agro:AverageNumberPresentMilkcows";3;"      Average number present milkcows";"      Gemiddeld aantal aanwezige melkkoeien";"";"AverageNumberPresentMilkcows";"bank-agro";"AverageNumberPresentMilkcows";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentMilkcows";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige melkkoeien (vrouwelijk rundvee) gedurende de rapportageperiode.";"";"Het gemiddeld aantal aanwezige melkkoeien (vrouwelijk rundvee) gedurende de rapportageperiode.";""
454;"bank-agro:AverageNumberPresentYoungCattle";3;"      Average number present young cattle";"      Gemiddeld aantal aanwezig stuks jongvee";"";"AverageNumberPresentYoungCattle";"bank-agro";"AverageNumberPresentYoungCattle";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#AverageNumberPresentYoungCattle";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het gemiddeld aantal aanwezige stuks vrouwelijk rundvee, nog niet melkgevend gedurende de rapportageperiode.";"";"Het gemiddeld aantal aanwezige stuks vrouwelijk rundvee, nog niet melkgevend gedurende de rapportageperiode.";""
455;"bank-agro:MilkMoneyRevenue";3;"      Milk money revenue";"      Melkgeld";"";"MilkMoneyRevenue";"bank-agro";"MilkMoneyRevenue";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#MilkMoneyRevenue";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Credit";0;0;"";"Het voor geleverde melk ontvangen bedrag.";"";"Het voor geleverde melk ontvangen bedrag.";""
456;"bank-agro:MilkUsageQuotum";3;"      Milk usage quotum";"      Gebruiksquotum inclusief lease (KG)";"";"MilkUsageQuotum";"bank-agro";"MilkUsageQuotum";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#MilkUsageQuotum";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Gebruiksquotum, inclusief lease in kilogram melk.";"";"Gebruiksquotum, inclusief lease in kilogram melk.";""
457;"bank-agro:FatReferencePercentage";4;"         Percentage of fat reference";"         Vetreferentie (%)";"";"FatReferencePercentage";"bank-agro";"FatReferencePercentage";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#FatReferencePercentage";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"De vetreferentie van het gebruiksquotum melk.";"";"De vetreferentie van het gebruiksquotum melk.";""
458;"bank-agro:MilkDelivered";3;"      Milk delivered";"      Geleverde kg melk";"";"MilkDelivered";"bank-agro";"MilkDelivered";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#MilkDelivered";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:integerItemType";"integer";"xbrli:integerItemType";"Number";"0";;;;;;;;;;;;"Duration";"None";0;0;"";"Het aantal geleverde kilogram melk.";"";"Het aantal geleverde kilogram melk.";""
459;"bank-agro:ActualFatPercentage";4;"         Percentage of actual fat";"         Werkelijk vet (%)";"";"ActualFatPercentage";"bank-agro";"ActualFatPercentage";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ActualFatPercentage";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het percentage vet in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"Het percentage vet in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";""
460;"bank-agro:ActualProteinPercentage";4;"         Percentage of actual protein";"         Werkelijk eiwit (%)";"";"ActualProteinPercentage";"bank-agro";"ActualProteinPercentage";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ActualProteinPercentage";"xbrli:item";2;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"num:percentItemType";"percent";"xbrli:pureItemType";"Number";"0";"";"";"";"";"";"";"";"";"";"";"";"Duration";"None";0;0;"";"Het percentage eiwit in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";"";"Het percentage eiwit in de geleverde KG melk over de rapportageperiode, 2 decimalen nauwkeurig.";""
461;"bank-agro-abstracts:FodderCostsTitle";3;"      Fodder costs title";"      Nadere specificatie voerkosten";"";"FodderCostsTitle";"bank-agro-abstracts";"FodderCostsTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#FodderCostsTitle";"xbrli:item";3;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
462;"bank-agro:ConcentratesCosts";4;"         Concentrates costs";"         Krachtvoerkosten";"";"ConcentratesCosts";"bank-agro";"ConcentratesCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ConcentratesCosts";"xbrli:item";3;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor krachtvoer, dit zijn diervoeders met een geconcentreerde voedingswaarde. Melkproducten worden onder krachtvoer geschaard.";"";"De kosten voor krachtvoer, dit zijn diervoeders met een geconcentreerde voedingswaarde. Melkproducten worden onder krachtvoer geschaard.";""
463;"bank-agro:RoughageCosts";4;"         Roughage costs";"         Ruwvoerkosten";"";"RoughageCosts";"bank-agro";"RoughageCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#RoughageCosts";"xbrli:item";3;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor ruwvoer, waaronder diervoeders worden verstaan met een geconcentreerde voedingswaarde.";"";"De kosten voor ruwvoer, waaronder diervoeders worden verstaan met een geconcentreerde voedingswaarde.";""
464;"bank-agro:ByproductsCosts";4;"         By-products costs";"         Bijproducten kosten";"";"ByproductsCosts";"bank-agro";"ByproductsCosts";"https://www.sbrbanken.nl/BT2016/basis/bank/items/bank-agro#ByproductsCosts";"xbrli:item";3;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"nl-types:monetaryNoDecimalsItemType";"monetaryNoDecimals";"nl-types:monetary20ItemType";"Monetary";"0";"";"";"0";"";"";"";"";"";"";"";"";"Duration";"Debit";0;0;"";"De kosten voor producten, die onbedoeld ontstaan in een productieproces, maar wel een positieve waarde hebben of in ieder geval een nuttige toepassing kennen (bijproducten).";"";"Met bijproducten worden voerkosten bedoeld. Dit zijn onder andere de reststromen van de voedingsmiddelenindustrie welke in de veehouderij worden gebruikt. Komt voornamelijk voor bij melkvee en varkens .";""
465;"bank-agro-abstracts:CalvesFarmTitle";2;"   Calves farm title";"   Specificatie kalverhouderij";"";"CalvesFarmTitle";"bank-agro-abstracts";"CalvesFarmTitle";"https://www.sbrbanken.nl/BT2016/report/bank/abstracts/bank-agro-abstracts#CalvesFarmTitle";"xbrli:item";1;0;0;"bank-agro-tuples:LivestockBreedingSpecification";"1";"0";"0";"0";"xbrli:stringItemType";"string";"xbrli:stringItemType";"Abstract";"0";;;;;;;;;;;;"Duration";"None";1;0;"";"";"";"";""
